file_name	URI	acousticness	danceability	energy	key	liveness	loudness	mode	speechiness	tempo	valence	instrumentalness
noOneElseCanWearYourCrown/Oh wonder _ In and Out of Love.mp3	spotify:track:1elH2H7TxouAXGdRRD25Qy	1	0.414	0.208	0	0.118	-13.577	1	0.0467	127.45	0.327	1.49E-05
noSmoking/Deva Sengupta (Vishal Bharadwaj)  {Gulzar} _ Ash Tray.mp3	spotify:track:1JGm7WFdkiXoKiRXvddZoJ	1	0.634	0.324	2	0.081	-14.5	1	0.0351	113.155	0.212	0.0244
noSmoking/Rekha Bhardwaj (Vishal Bharadwaj)  {Gulzar} _ Phoonk De - Club Mix.mp3	spotify:track:7KNCQXSDwQHb0n5DGy18YJ	0	0.518	0.848	10	0.115	-7.125	0	0.0856	169.772	0.701	0.317
noSmoking/Sukhwinder Singh, Daler Mehndi, Vishal Bhardwaj (Vishal Bharadwaj)  {Gulzar} _ Kash Laga.mp3	spotify:track:31AAQXK0tBTOfZ84jLuI5Q	1	0.612	0.811	6	0.0935	-7.402	1	0.169	165.475	0.413	0.0017
noSmoking/Sukhwinder Singh (Vishal Bharadwaj)  {Gulzar} _ Phoonk De.mp3	spotify:track:1cFOvSYqxnonOizEMqfSmC	1	0.701	0.732	3	0.101	-7.032	1	0.0443	118.64	0.382	4.75E-05
noSmoking/Sunidhi Chauhan (Vishal Bharadwaj)  {Gulzar} _ Jab Bhi Ciggaret - Trance.mp3	spotify:track:3MXQFw6t7doW84LqVDdNrS	0	0.646	0.565	8	0.0618	-8.191	0	0.202	150.196	0.784	0.000461
novoAmor/Novo Amor _ Alps.mp3	spotify:track:5eG8QuQKOBvDeCyoOeMkhT	1	0.354	0.311	3	0.204	-10.377	1	0.0321	146.631	0.135	0.0315
novoAmor/Novo Amor _ Carry You.mp3	spotify:track:0u4rkpmNtgcFxYHepnVF4v	1	0.334	0.397	7	0.126	-7.993	1	0.0284	93.445	0.035	0.0774
novoAmor/Novo Amor _ State Lines.mp3	spotify:track:7CoMBpPTwQi2wPT0U0Nr9b	1	0.509	0.31	9	0.0963	-10.623	1	0.0313	137.474	0.151	0.229
nusrat/Chinmayee _ Afreen Afreen.mp3	spotify:track:4tTfuSruVfIbN1PgpgmTee	1	0.487	0.557	8	0.121	-4.525	1	0.0376	114.473	0.514	0
nusrat/Nusrat Fateh Ali Khan _ Afreen afreen.mp3	spotify:track:1afITFFlf2Sg7JVhND5RZK	0	0.808	0.402	11	0.197	-16.804	0	0.392	100.012	0.633	0.153
nusrat/Nusrat Fateh Ali Khan _ Piya Re.mp3	spotify:track:2q3D4sdAMJSJRS9t6oaBRo	1	0.708	0.474	7	0.112	-14.007	1	0.0815	91.948	0.423	0
nusrat/Nusrat Fateh Ali Khan _ Sanware Tore Bin Jiya.mp3	spotify:track:4xb3WrdJRLXYmOOvdTm0Nz	1	0.689	0.218	0	0.102	-13.031	1	0.0332	132.075	0.208	0.0048
nusrat/Nusrat Fateh Ali Khan _ Tere Bin Nai Lagda.mp3	spotify:track:0tGHycXZ87POBuYFMWuvhz	1	0.511	0.696	10	0.202	-7.683	1	0.078	94.635	0.694	0.000339
ofMonstersAndMen/Of Monsters and Men _ King And Lionheart.mp3	spotify:track:310d8Vawp5kYDYrGrrTAzl	1	0.52	0.655	3	0.124	-6.519	1	0.0394	126.593	0.29	0.00384
ofMonstersAndMen/Of Monsters And Men _ Love Love Love.mp3	spotify:track:3o1cohFfwd57rAvrbyVE5e	1	0.324	0.367	7	0.0836	-9.814	1	0.0377	110.947	0.16	8.98E-05
ohWonder/Oh Wonder _ All We Do.mp3	spotify:track:6Vigp41BietH0WoFZ52JI5	0	0.59	0.242	10	0.0906	-11.724	0	0.0516	126.721	0.366	0.000124
ohWonder/Oh Wonder _ Dazzle.mp3	spotify:track:2KYyhbWmfbW4z8eMhFzme4	0	0.635	0.421	5	0.163	-8.153	0	0.0448	111.707	0.608	2.77E-06
ohWonder/Oh Wonder _ Heart Hope.mp3	spotify:track:2Czp64BykWyWfIssRXQZvT	1	0.377	0.375	8	0.108	-13.364	1	0.0505	122.431	0.0712	0.0491
ohWonder/Oh Wonder _ Technicolour Beat.mp3	spotify:track:5pLpkaIRobcvPnUmclNv6o	0	0.597	0.363	5	0.0848	-10.365	0	0.0314	130.022	0.0785	2.96E-05
ohWonder/Oh Wonder _ The Rain.mp3	spotify:track:77EipMYqP1rGvotKd6i5E3	0	0.538	0.282	7	0.374	-9.148	0	0.0633	74.31	0.201	0.000207
okJaanu/Arijit Singh (AR Rahman) _ Enna Sona.mp3	spotify:track:7a77VY7mjvK6EiaBeOosmk	1	0.598	0.887	9	0.166	-6.992	1	0.0802	159.977	0.704	5.84E-06
okJaanu/AR Rahman, Srinidhi Venkatesh _ Ok Jaanu.mp3	spotify:track:6bdpj89aYEBjhpsenXAsmO	0	0.717	0.416	7	0.0976	-9.875	0	0.0303	100.026	0.381	1.43E-06
olafur/DJ Upzet _ Hans Zimmer meets Ólafur Arnalds.mp3	spotify:track:7a77VY7mjvK6EiaBeOosmk	1	0.598	0.887	9	0.166	-6.992	1	0.0802	159.977	0.704	5.84E-06
olafur/Ólafur Arnalds _ 20:17.mp3	spotify:track:7vbCfkJf89i4s745KbELgr	1	0.359	0.0224	3	0.111	-29.089	1	0.039	107.849	0.169	0.866
olafur/Ólafur Arnalds _ ekki hugsa.mp3	spotify:track:7fRvTEbngyFprSPRvRDyM8	1	0.61	0.363	1	0.108	-17.123	1	0.0374	107.986	0.741	0.928
olafur/Ólafur Arnalds _ Oceans.mp3	spotify:track:2eVofaQRJvddSUBfcub7Gz	0	0.659	0.387	6	0.0839	-13.172	0	0.0335	114.989	0.0779	0.692
olafur/Ólafur Arnalds _ Say My Name.mp3	spotify:track:0KPVOW1SAbaHZWaSzaJf5J	1	0.442	0.116	7	0.0884	-17.09	1	0.0346	99.855	0.124	0.252
olafur/Ólafur Arnalds _ Unfold.mp3	spotify:track:4x4g6v6b54vD1LmjreABrY	0	0.743	0.191	3	0.0909	-19.987	0	0.0436	120.009	0.0885	0.879
olafur/Ólafur Arnalds _ We Contain Multitudes.mp3	spotify:track:2ich9n3I8MHo1AkC26bpqK	1	0.281	0.0333	6	0.0995	-31.46	1	0.0348	90.25	0.169	0.959
omkara/Rahat Fateh Ali Khan (Vishal Bharadwaj) {Gulzar} _ Naina.mp3	spotify:track:5SFWdSgtyyf7adAsJhSJ7h	0	0.566	0.52	11	0.16	-5.508	0	0.0276	92.978	0.267	0
omkara/Rekha Bharadwaj _ (Vishal Bharadwaj) {Gulzar} _ Laakad.mp3	spotify:track:0J0eaQ1VeBP8Q8y4jIg4F0	1	0.32	0.302	5	0.339	-13.781	1	0.0354	83.559	0.21	0.00271
omkara/Rekha Bhardwaj, Rakesh Pandit (Vishal Bharadwaj) {Gulzar} _ Namak.mp3	spotify:track:0FGeVlbOs1SNuhYUpoFmvl	1	0.559	0.794	0	0.184	-7.3	1	0.176	170.206	0.601	0.0164
omkara/Shreya Ghoshal, Vishal Bhardwaj (Vishal Bharadwaj) {Gulzar} _ O Saathi Re.mp3	spotify:track:3v6npmLtYJ1GV3Bw8enaof	1	0.65	0.319	7	0.131	-13.194	1	0.0274	130.048	0.204	0.00144
omkara/Sukhwinder Singh (Vishal Bharadwaj) {Gulzar} _ Omkara.mp3	spotify:track:3oH7ShtFsvPwzR654mDpYy	1	0.727	0.885	2	0.108	-7.073	1	0.0642	119.977	0.454	0.00179
omkara/Sunidhi Chauhan, Sukhwinder Singh Nachiketa Chakraborty, Clinton Cerejo, Vishal Dadlani (Vishal Bharadwaj) {Gulzar} _ Beedi.mp3	spotify:track:3oH7ShtFsvPwzR654mDpYy	1	0.727	0.885	2	0.108	-7.073	1	0.0642	119.977	0.454	0.00179
omkara/Vishal Bharadwaj _ Omkara BG Score.mp3	spotify:track:4sO3kii5WGoPTm7taepIRD	0	0.416	0.338	5	0.111	-15.554	0	0.0367	144.104	0.0795	0.871
omkara/Vishal Bharadwaj _ Tragady of Omkara.mp3	spotify:track:4sO3kii5WGoPTm7taepIRD	0	0.416	0.338	5	0.111	-15.554	0	0.0367	144.104	0.0795	0.871
omShantiOm/KK _ Aankhon Mein Teri.mp3	spotify:track:27SAeCms6XAVJMcki0GpPV	1	0.631	0.812	8	0.105	-7.575	1	0.0372	119.993	0.873	0.00723
omShantiOm/Rahat Fateh Ali Khan, Richa Sharma (Vishaal-Shekhar) {Jaaved Akhtar} _ Jag Soona Soona Lage.mp3	spotify:track:2sVzO3L0fdOMVe8wVlM0IE	1	0.563	0.71	7	0.105	-6.212	1	0.0592	133.873	0.262	0
omShantiOm/Sonu Nigam,Shreya Ghoshal (Vishal-Shekhar) {Javed Akhtar} _  Main Agar Kahoon.mp3	spotify:track:0iXLwnLmLwn9y54JtBTNxY	0	0.533	0.436	5	0.46	-7.521	0	0.0276	146.868	0.371	3.17E-06
omShantiOm/Sukhwinder Singh, Marianne, Nisha, Caralisa (Vishaal-Shekhar) {Jaaved Akhtar} _ Dard E Disco.mp3	spotify:track:2GTasAZimpxzNgE7aXFifI	1	0.837	0.839	11	0.301	-5.548	1	0.0468	107.025	0.679	0.000193
opNayyar/Asha Bhosle (OP Nayyar) {Noor Dewasi} _ Aao huzoor tumko.mp3	spotify:track:2thv7dQ0No98nF5YFX4tOJ	0	0.492	0.213	11	0.148	-11.224	0	0.0446	110.498	0.521	7.05E-06
opNayyar/Asha Bhosle (OP Nayyar) {Qamar Jalalabadi} _ Aaiye Meherbaan.mp3	spotify:track:4uoj0LGf8nMrvciw6v9KJh	1	0.376	0.453	0	0.423	-9.551	1	0.0401	120.067	0.536	0.00796
opNayyar/Bhavya Pandit, Abhay Jodhpurkar (OP Nayyar) {SH Bihari} [Jai - Parthiv] _ Isharon Isharon.mp3	spotify:track:3qhsMTwi06dtmhOVr10TtC	1	0.506	0.399	4	0.104	-9.524	1	0.0297	119.832	0.223	0
opNayyar/Karunesh _ Aao Huzoor Tumko.mp3	spotify:track:7JD118g99XfjxrcJRdxmwS	1	0.597	0.739	8	0.317	-10.114	1	0.0355	93.007	0.457	0.000296
opNayyar/Mohammed Rafi, Asha Bhosle(OP Nayyar) {Sahir Ludhianvi} _ Udein Jab Jab Zulfen Teri.mp3	spotify:track:0xDdcB0gypop2DwJU2O1xG	1	0.525	0.715	6	0.225	-7.658	1	0.097	135	0.961	0.000633
orcheastrals/Abonti _ Sheesh Priya's Medley.mp3	spotify:track:56iw7QosAXwrOfu5WLQNSe	1	0.601	0.728	4	0.368	-10.469	1	0.0436	137.99	0.862	0.726
orcheastrals/Advaita _ Ghir Ghir - Coke Studio India Season 1.mp3	spotify:track:56iw7QosAXwrOfu5WLQNSe	1	0.601	0.728	4	0.368	-10.469	1	0.0436	137.99	0.862	0.726
orcheastrals/Agam _ Malhar Jam - Coke Studio India Season 2.mp3	spotify:track:3r3CObkpZZZdE3ku4cAETG	1	0.448	0.686	2	0.107	-7.411	1	0.0406	123.641	0.228	1.38E-05
orcheastrals/Hamesha _ Satrangi - Pepsi Battle of the Bands Season 3.mp3	spotify:track:3r3CObkpZZZdE3ku4cAETG	1	0.448	0.686	2	0.107	-7.411	1	0.0406	123.641	0.228	1.38E-05
orcheastrals/Mahesh Raghvan _ Harry Potter - The Ultimate Indian Theme.mp3	spotify:track:2VMOoFwSgDRJoNq4n3s93u	0	0.403	0.775	4	0.079	-7.406	0	0.0607	180.079	0.207	0.635
orcheastrals/Midival Punditz _ Naina Laagey.mp3	spotify:track:5RGgfOeTwBtzIVvaLPTHge	1	0.408	0.532	5	0.104	-7.247	1	0.031	114.946	0.235	0.0177
orcheastrals/Rainer Hersch,Philharmonia Orchestra _ Microsoft Windows - the waltz.mp3	spotify:track:2VMOoFwSgDRJoNq4n3s93u	0	0.403	0.775	4	0.079	-7.406	0	0.0607	180.079	0.207	0.635
orcheastrals/Sneha Bhattacharya _ Bhromor Koiyo Giya.mp3	spotify:track:51GDmN0TvYHap1hibekMIp	0	0.732	0.437	10	0.0699	-10.722	0	0.0299	91.998	0.458	0.000652
orcheastrals/The Anirudh Varma Collective _ Megh.mp3	spotify:track:3r3CObkpZZZdE3ku4cAETG	1	0.448	0.686	2	0.107	-7.411	1	0.0406	123.641	0.228	1.38E-05
panchayat/Anurag Saikia _ Anjaan Galiyaan.mp3	spotify:track:5oKwNizkoU4vUj9T8YVQMU	1	0.785	0.308	0	0.287	-11.08	1	0.0353	107.976	0.234	0.00294
panchayat/Anurag Saikia _ Aur Kitna Door.mp3	spotify:track:49aBcrnc8P7kcZoDLrSd3u	1	0.707	0.457	2	0.145	-11.673	1	0.0808	158.161	0.452	0.775
panchayat/Anurag Saikia _ Baat Us Raat Ki.mp3	spotify:track:2E6oxcuCpujVjdAvPC60Vj	0	0.838	0.355	2	0.23	-13.476	0	0.13	140.017	0.242	0.902
panchayat/Anurag Saikia _ Chal Chala Chal.mp3	spotify:track:3Fr5k6osrMhx75YdCdzmSJ	1	0.461	0.259	1	0.107	-11.168	1	0.035	66.95	0.143	0.0116
panchayat/Anurag Saikia _ Ek Akela Ped.mp3	spotify:track:7D8TeY3N1WzyKVsZspwvxj	1	0.375	0.128	2	0.0745	-18.752	1	0.0329	85.03	0.0315	0.803
panchayat/Anurag Saikia _ Hiya Tho.mp3	spotify:track:05GdWUzpy8j5MWrjHoMNnU	0	0.524	0.264	7	0.0991	-12.16	0	0.028	109.011	0.0729	0.00553
panchayat/Anurag Saikia _ Is Raat Ki Subah Nahi.mp3	spotify:track:7e9fGqmo7ThIIsm1ATNxgi	0	0.618	0.248	2	0.542	-12.72	0	0.0359	99.998	0.139	0.772
panic/Panic! At The Disco _ I Write Sins Not Tragedies.mp3	spotify:track:5T8pdTYEplu8u1KatrLOvj	0	0.565	0.792	9	0.114	-4.983	0	0.132	170.076	0.639	0
panic/Panic! At The Disco _ This Is Gospel.mp3	spotify:track:3yZQk5PC52CCmT4ZaTIKvv	1	0.572	0.912	7	0.102	-4.875	1	0.0707	156.073	0.606	1.2E-06
papon/Papon (Midival Punditz) _ Purvayi.mp3	spotify:track:4t2sMBajRuSKudtieXPgPp	1	0.654	0.424	11	0.139	-9.535	1	0.0289	130.03	0.297	2.1E-05
papon/Papon (MM Kreem) {Irshaad Kaamil} _ Kaun Mera.mp3	spotify:track:2FBsVowygJJv4lg32ZHk5l	1	0.384	0.696	5	0.163	-6.768	1	0.0335	172.059	0.0779	0.0156
papon/Papon (Pritam) _ Jiyen Kyun.mp3	spotify:track:4137w3YEeQSgz52qxyjxHR	1	0.63	0.376	2	0.0954	-9.814	1	0.0252	100.969	0.347	0.000179
papon/Papon _ Ranjish Hi Sahi.mp3	spotify:track:0up9rhm9qt2LW7cnoDFCMk	1	0.393	0.609	4	0.107	-5.954	1	0.0415	71.377	0.347	2.22E-06
papon/Papon, Shashaa Tirupati _ Siyaahii.mp3	spotify:track:189DQylImZ1hGZaIpAQUzx	1	0.634	0.344	2	0.111	-11.011	1	0.0288	128	0.409	6.09E-05
papon/Papon {Varun Grover} _ Moh Moh Ke Dhaage.mp3	spotify:track:6KzP4zYGrl7gMcvDV7Kic1	1	0.312	0.637	2	0.0913	-6.207	1	0.048	98.099	0.478	0
parikrama/Agnee, Parikrama, Shilpa Rao (Parikrama) _ I Believe.mp3	spotify:track:0TdUbszha6Tv6wpbUz3prw	1	0.413	0.583	7	0.094	-14.415	1	0.0526	160.091	0.365	0.000992
parikrama/Parikrama _ But It Rained.mp3	spotify:track:6F0E0Af1cZpNczVczzSTC4	1	0.407	0.42	4	0.383	-12.986	1	0.0403	132.852	0.394	0.00117
parvaaz/Parvaaz _ Ab Ki Ye Subah.mp3	spotify:track:3aOK3PhiQwwM2vY6R7RC77	1	0.282	0.557	5	0.0893	-7.24	1	0.0301	101.515	0.121	0.0152
parvaaz/Parvaaz _ Baran.mp3	spotify:track:6AEpVnQ3GoDR9puuWUEHro	1	0.468	0.471	4	0.0898	-7.922	1	0.0287	132.062	0.107	0.00182
parvaaz/Parvaaz _ Color White.mp3	spotify:track:1Ud6dfU6rD5dkl5gB7r4bg	1	0.559	0.584	8	0.134	-8.773	1	0.0288	94.519	0.239	0.0889
parvaaz/Parvaaz _ Roz Roz.mp3	spotify:track:3x8MwPYQa1uagcNOKipvmQ	1	0.522	0.333	7	0.38	-16.225	1	0.0291	78.009	0.164	0.224
parvaaz/Parvaaz _ Shaad.mp3	spotify:track:4uUEmYpRDLIZOyPhYvxvZM	1	0.232	0.519	0	0.107	-9.565	1	0.0373	62.825	0.0745	0.000451
parvaaz/Parvaaz _ Shabaan.mp3	spotify:track:0Ijvx6d2e1ZeRQVP2CJ16m	1	0.261	0.434	9	0.0718	-10.398	1	0.0311	183.963	0.08	0.00167
parvaaz/Parvaaz _ Ziyankar.mp3	spotify:track:1staVeGbzaQJbakbc37P0V	1	0.408	0.579	0	0.111	-6.902	1	0.0309	134.086	0.0513	0.00963
percussion/Antim _ Droplets.mp3	spotify:track:1staVeGbzaQJbakbc37P0V	1	0.408	0.579	0	0.111	-6.902	1	0.0309	134.086	0.0513	0.00963
percussion/Uttam Singh _ Dil To Pagal Hai - Jugalbandi.mp3	spotify:track:1staVeGbzaQJbakbc37P0V	1	0.408	0.579	0	0.111	-6.902	1	0.0309	134.086	0.0513	0.00963
percussion/Wintergatan _ Marble Machine (music instrument using 2000 marbles).mp3	spotify:track:3kBPnItITm3Od2IVhuJPxf	0	0.706	0.808	4	0.235	-9.199	0	0.123	146.947	0.673	0.667
pinkFloyd/Pink Floyd _ Hey You.mp3	spotify:track:7F02x6EKYIQV3VcTaTm7oN	1	0.587	0.302	0	0.128	-14.976	1	0.0293	112.46	0.19	0.00216
pinkFloyd/Pink Floyd _ Wish You Were Here.mp3	spotify:track:6mFkJmJqdDVQ1REhVfGgd1	1	0.481	0.262	7	0.832	-15.73	1	0.0414	122.861	0.375	0.0114
plasticHearts/Miley Cyrus _ Angels Like You.mp3	spotify:track:1daDRI9ahBonbWD8YcxOIB	1	0.672	0.642	5	0.1	-4.035	1	0.0313	121.981	0.494	0
plasticHearts/Miley Cyrus _ Bad Karma.mp3	spotify:track:47KegqqrzpKw0jdHFWqtNb	1	0.82	0.568	4	0.169	-6.963	1	0.0538	113.941	0.478	0.0092
plasticHearts/Miley Cyrus _ Edge of Midnight (Midnight Sky Remix).mp3	spotify:track:1Tip6R4swhC7E6hgILBjrE	0	0.681	0.737	4	0.0856	-5.246	0	0.0384	109.95	0.278	7.16E-06
plasticHearts/Miley Cyrus _ Gimme What I Want.mp3	spotify:track:4v8jmsVox8VwU5js3JHOJZ	0	0.659	0.765	0	0.0783	-5.392	0	0.0591	89.983	0.41	0
plasticHearts/Miley Cyrus _ Golden G String.mp3	spotify:track:68qkDbsvprJRG5xw2R02dy	1	0.537	0.506	11	0.0786	-6.139	1	0.0334	105.292	0.112	0
plasticHearts/Miley Cyrus _ Hate Me.mp3	spotify:track:0rFcav2bUNH6NC9576Viiu	0	0.652	0.597	6	0.238	-6.536	0	0.0286	90.022	0.333	0.00103
plasticHearts/Miley Cyrus _ Heart Of Glass (Live from the iHeart Festival).mp3	spotify:track:5i7ThJfYLAzp2DyZuFpF6j	1	0.58	0.908	4	0.087	-5.303	1	0.0341	115.016	0.427	4.84E-05
plasticHearts/Miley Cyrus _ High.mp3	spotify:track:2LseyBkPJv7r7wCt2yMEgX	1	0.474	0.54	5	0.299	-6.862	1	0.035	72.995	0.239	1.03E-05
plasticHearts/Miley Cyrus _ Midnight Sky.mp3	spotify:track:27ycaQnQAxaPiyeg3nr2aB	0	0.705	0.814	4	0.203	-5.466	0	0.0346	110	0.259	0.00312
plasticHearts/Miley Cyrus _ Never Be Me.mp3	spotify:track:1M7qLcfozANPcMKfgMEHOt	0	0.475	0.565	1	0.341	-7.853	0	0.0378	165.091	0.154	4.84E-05
plasticHearts/Miley Cyrus _ Night Crawling.mp3	spotify:track:4U34WsyOvppOMnRfq7DuOy	1	0.638	0.918	11	0.0948	-4.368	1	0.0382	134.022	0.668	0.00805
plasticHearts/Miley Cyrus _ Plastic Hearts.mp3	spotify:track:6qCsKKS7Ol63SJW3LOIX5R	1	0.551	0.756	2	0.0765	-4.948	1	0.0652	175.984	0.618	0
plasticHearts/Miley Cyrus _ Prisoner.mp3	spotify:track:5JqZ3oqF00jkT81foAFvqg	0	0.781	0.67	3	0.0761	-3.912	0	0.0452	127.99	0.595	0
plasticHearts/Miley Cyrus _ WTF Do I Know.mp3	spotify:track:37PJvlIfYWqEX6fgjHlnTf	0	0.564	0.849	4	0.269	-2.619	0	0.248	157.905	0.634	0
plasticHearts/Miley Cyrus _ Zombie (Live from the NIVA Save Our Stages Festival).mp3	spotify:track:0olaaJrCBTMJJvqPdvNpsx	1	0.407	0.872	7	0.127	-5.001	1	0.0354	164	0.323	0.0451
prateekKuhad/Prateek Kuhad _ Cold:Mess.mp3	spotify:track:7uhINGViZPygI2AljxO8KN	1	0.509	0.477	11	0.158	-6.571	1	0.0262	146.031	0.283	0.0168
prateekKuhad/Prateek Kuhad _ Tune Kaha.mp3	spotify:track:1gWtHDe403RuyZqhvSRcv8	1	0.362	0.763	3	0.237	-8.514	1	0.0589	187.291	0.431	0.00481
pritam/Arijit Singh (Pritam) {Amitabh Bhattacharya [Dj Phukan, Sunny M.R.] _ Ae Dil Hai Mushkil .mp3	spotify:track:0H2iJVgorRR0ZFgRqGUjUM	0	0.476	0.788	9	0.106	-4.821	0	0.0446	90.066	0.746	2.49E-05
pritam/Arijit Singh (Pritam) _ Channa Mereya.mp3	spotify:track:6vo7Y1iWyZvpjvFbf6BiZ5	1	0.57	0.55	10	0.0921	-8.343	1	0.035	117.999	0.435	3.73E-05
pritam/Arijit Singh (Pritam) {Irshad Kamil} _ Safar.mp3	spotify:track:30qjiVnMwGXQEWOWtFZz2F	1	0.534	0.444	0	0.131	-5.351	1	0.0273	82.003	0.243	0
pritam/Arijit Singh (Pritam) _ Kalank.mp3	spotify:track:1UWacd8x8tPPwmrPB1MoBI	0	0.495	0.654	3	0.165	-6.639	0	0.0679	123.896	0.35	0
pritam/Arijit Singh (Pritam) _ Musafir.mp3	spotify:track:3BpaZLc6j9cBUsvnh5kinR	1	0.307	0.604	7	0.0789	-5.592	1	0.0397	85.641	0.452	3.79E-06
pritam/BN Chinmayee (Pritam) _ Illahi - cover.mp3	spotify:track:4nGcmvrlNuw4jLeC9Kv4wh	1	0.451	0.34	2	0.209	-6.06	1	0.0311	101.915	0.29	0
pritam/Debojit Saha (Pritam) {Irshaad Kaamil} _ Hawayein.mp3	spotify:track:5BGnfrq8bg13tGDtMmx3aC	1	0.635	0.286	9	0.0929	-10.485	1	0.0298	112.086	0.396	0
pritam/James (Pritam) {Mayur Puri} _ Bheegi Bheegi.mp3	spotify:track:2YrSozvJeJCMqEaQ9EVLfD	1	0.313	0.529	0	0.129	-9.847	1	0.0363	152.025	0.289	0
pritam/Javed Ali, Irshan Ashraf, Shadab (Pritam) {Sayeed Quadri} _ Tu Hi Haqeeqat.mp3	spotify:track:3OLFqbd9ZeVjaUKTiaLsD6	0	0.705	0.744	4	0.2	-5.416	0	0.0341	115.959	0.706	0
pritam/Mohit Chauhan (Pritam) {Neelesh Misra} _ Abhi Kuch Dino Se.mp3	spotify:track:1QufGJee7k9v4Cfp2NxXbv	1	0.703	0.695	4	0.103	-5.518	1	0.118	92.003	0.683	0
pritam/Rekha Bharadwaj (Pritam) {Ashish Pandit} [Sonjoy Das] _ Phir Le Aaya Dil.mp3	spotify:track:4mrdWbBnPpHl8W0VAjOjZW	1	0.216	0.338	7	0.109	-13.957	1	0.033	159.497	0.144	0.0267
pritam/Soham Chokroborty (Pritam) {Sayeed Quadri} _ In Dino.mp3	spotify:track:5Hl7XgfwAbZhynTEBNKro7	1	0.218	0.387	0	0.172	-11.676	1	0.0478	168.989	0.122	0.00196
pritam/Ustad Rashid Khan (Pritam, Sandesh Shandilya) {Irshad Kamil} _ Aaoge Jab Tum.mp3	spotify:track:3fWMFwaJil8fD14JCgwbcL	1	0.645	0.459	6	0.132	-9.484	1	0.0296	119.987	0.379	0
progTabla/ProgTabla _ Fall of Sirius (Tabla Experiment).mp3	spotify:track:1eBtshKrA9mfdxI7huUO7I	0	0.502	0.964	9	0.0894	-2.296	0	0.086	117.055	0.518	0
progTabla/ProgTabla, Sitar Metal _ When Time Stands Still (Tabla Experiment).mp3	spotify:track:4j6ascTxs21rACPdPpqFQN	0	0.549	0.935	6	0.0641	-5.692	0	0.0518	118.016	0.341	0.775
progTabla/ProgTabla _ Woven Web (Tabla Experiment).mp3	spotify:track:1JonDoSOOU1XJ4Skm5m2rV	1	0.28	0.953	8	0.28	-3.638	1	0.113	135.038	0.153	0.0104
protein/Markus J. Buehler _ Ambient Viral Jam (Protein Inceptionism).mp3	spotify:track:2eEDFN25PjXIEILTtJO6PI	0	0.729	0.819	6	0.109	-10.039	0	0.0668	108.032	0.433	0.882
protein/Markus J. Buehler _ Collagen Etude.mp3	spotify:track:4RSRBITI4lKVIks7HMKCNK	0	0.462	0.306	2	0.0967	-14.831	0	0.0304	119.985	0.0264	0.535
protein/Markus J. Buehler _ Concerto of a De Novo Protein.mp3	spotify:track:5OJOergZgCoutZY1Vd39Cs	1	0.503	0.261	10	0.0905	-12.416	1	0.0417	120.027	0.0579	0.903
protein/Markus J. Buehler _ Honeybee Silk.mp3	spotify:track:6c9ivjQ1Az5AOjc8kBmaMR	1	0.465	0.536	2	0.11	-13.258	1	0.0356	182.061	0.0434	0.567
protein/Markus J. Buehler _ Reflection of Infection (for Piano).mp3	spotify:track:277NLbfuG6nJR9Xu4PM5KI	0	0.826	0.192	4	0.0848	-11.478	0	0.041	119.995	0.0393	0.891
protein/Markus J. Buehler _ Sonification of the Coronavirus Spike Protein (Amino Acid Scale).mp3	spotify:track:4mxiDsSvSACBcVrGsyF0YS	0	0.588	0.966	0	0.26	-8.438	0	0.0302	100.003	0.0358	0.695
protein/Markus J. Buehler _ Viral koto ensemble of protein 4osd.mp3	spotify:track:277NLbfuG6nJR9Xu4PM5KI	0	0.826	0.192	4	0.0848	-11.478	0	0.041	119.995	0.0393	0.891
protein/Markus J. Buehler _ Viral Protein Jam.mp3	spotify:track:277NLbfuG6nJR9Xu4PM5KI	0	0.826	0.192	4	0.0848	-11.478	0	0.041	119.995	0.0393	0.891
publicVoid/Penelope Scott _ American Healthcare.mp3	spotify:track:3GNTTTs9CVmr8RTrilIBOS	1	0.548	0.508	5	0.211	-11.994	1	0.0939	119.434	0.301	8.72E-05
publicVoid/Penelope Scott _ Cigarette Ahegao.mp3	spotify:track:6UYJYgY8VRo6mKrhgTe1CF	0	0.651	0.286	5	0.101	-13.399	0	0.0365	83.007	0.165	0.0234
publicVoid/Penelope Scott _ Rät.mp3	spotify:track:25z6kpmIwkCUqk2IORrJ5v	0	0.591	0.45	5	0.147	-13.291	0	0.26	144.201	0.304	0.000116
quarutalain/Quratulain Balouch, Haroon Shahid _ Baliye - Laung Gawacha (Coke Studio Season 9).mp3	spotify:track:3bWKz6PUIi2EwUrtglJFK1	0	0.442	0.324	7	0.0995	-9.117	0	0.0315	155.054	0.237	2.48E-06
quarutalain/Quratulain Balouch _ Kaari Kaari.mp3	spotify:track:3bWKz6PUIi2EwUrtglJFK1	0	0.442	0.324	7	0.0995	-9.117	0	0.0315	155.054	0.237	2.48E-06
quarutalain/Quratulain Balouch, Kaavish _ Faasle (Coke Studio Season 10).mp3	spotify:track:3F2c3vXY4wrbi9xjgoQYuu	1	0.25	0.33	0	0.254	-14.69	1	0.0405	80.771	0.162	0
